  0.00	6	6	S	1149952	                Brucella sp. 09RB8471
  0.00	5	5	S	29459	                Brucella melitensis
  0.00	4	0	S	444163	                Brucella microti
  0.00	4	4	S1	568815	                  Brucella microti CCM 4915
  0.00	4	4	S	1844051	                Brucella sp. 09RB8910
  0.00	3	0	S	236	                Brucella ovis
  0.00	3	3	S1	444178	                  Brucella ovis ATCC 25840
  0.00	2	2	S	235	                Brucella abortus
  0.00	1	1	S	981386	                Brucella vulpis
  0.00	220	22	G	528	              Ochrobactrum
  0.00	75	75	S	271865	                Ochrobactrum sp. A44
  0.00	65	65	S	529	                Ochrobactrum anthropi
  0.00	33	33	S	419475	                Ochrobactrum pseudogrignonense
  0.00	25	25	S	571256	                Ochrobactrum pituitosum
  0.00	289	0	F	119043	            Rhodobiaceae
  0.00	89	0	G	444432	              Anderseniella
  0.00	89	89	S	1922226	                Anderseniella sp. Alg231-50
  0.00	77	0	F1	1712260	              unclassified Rhodobiaceae
  0.00	77	77	S	2026785	                Rhodobiaceae bacterium
  0.00	69	0	G	1541445	              Candidatus Phaeomarinobacter
  0.00	69	69	S	1458461	                Candidatus Phaeomarinobacter ectocarpi
  0.00	54	0	G	256616	              Parvibaculum
  0.00	54	0	S	256618	                Parvibaculum lavamentivorans
  0.00	54	54	S1	402881	                  Parvibaculum lavamentivorans DS-1
  0.00	157	0	F	255475	            Aurantimonadaceae
  0.00	113	2	G	293088	              Martelella
  0.00	47	0	S	293089	                Martelella mediterranea
  0.00	47	47	S1	1122214	                  Martelella mediterranea DSM 17316
  0.00	36	36	S	1486262	                Martelella endophytica
  0.00	28	28	S	686597	                Martelella sp. AD-3
  0.00	44	0	G	414371	              Aureimonas
  0.00	44	44	S	1349819	                Aureimonas sp. AU20
  0.00	150	0	F	335928	            Xanthobacteraceae
  0.00	47	0	G	152053	              Starkeya
  0.00	47	0	S	921	                Starkeya novella
  0.00	47	47	S1	639283	                  Starkeya novella DSM 506
  0.00	43	0	G	279	              Xanthobacter
  0.00	43	0	S	280	                Xanthobacter autotrophicus
  0.00	43	43	S1	78245	                  Xanthobacter autotrophicus Py2
  0.00	36	0	G	556257	              Pseudolabrys
  0.00	36	36	S	331696	                Pseudolabrys taiwanensis
  0.00	24	0	G	6	              Azorhizobium
  0.00	24	0	S	7	                Azorhizobium caulinodans
  0.00	24	24	S1	438753	                  Azorhizobium caulinodans ORS 571
  0.00	148	2	F	31993	            Methylocystaceae
  0.00	80	0	G	425	              Methylosinus
  0.00	80	0	S	426	                Methylosinus trichosporium
  0.00	80	80	S1	595536	                  Methylosinus trichosporium OB3b
  0.00	66	9	G	133	              Methylocystis
  0.00	34	34	S	655015	                Methylocystis bryophila
  0.00	13	13	S	173366	                Methylocystis rosea
  0.00	10	10	S	187303	                Methylocystis sp. SC2
  0.00	125	0	F	655351	            Cohaesibacteraceae
  0.00	94	0	G	655352	              Cohaesibacter
  0.00	94	94	S	1798205	                Cohaesibacter sp. ES.047
  0.00	31	0	G	1406135	              Breoghania
  0.00	31	31	S	2304600	                Breoghania sp. L-A4
  0.00	114	0	O1	119042	            unclassified Rhizobiales
  0.00	59	8	G	1484898	              Methyloceanibacter
  0.00	31	31	S	2170729	                Methyloceanibacter sp. wino2
  0.00	20	20	S	1384459	                Methyloceanibacter caenitepidi
  0.00	28	0	G	1572860	              Hartmannibacter
  0.00	28	28	S	1482074	                Hartmannibacter diazotrophicus
  0.00	27	0	G	1734920	              Pseudorhodoplanes
  0.00	27	27	S	1235591	                Pseudorhodoplanes sinuspersici
  0.00	63	0	F	45404	            Beijerinckiaceae
  0.00	38	0	G	120652	              Methylocella
  0.00	38	0	S	199596	                Methylocella silvestris
  0.00	38	38	S1	395965	                  Methylocella silvestris BL2
  0.00	25	0	G	532	              Beijerinckia
  0.00	25	0	S	533	                Beijerinckia indica
  0.00	25	0	S1	31994	                  Beijerinckia indica subsp. indica
  0.00	25	25	S2	395963	                    Beijerinckia indica subsp. indica ATCC 9039
  0.00	55	0	F	2036754	            Chelatococcaceae
  0.00	55	5	G	28209	              Chelatococcus
  0.00	33	33	S	1702325	                Chelatococcus sp. CO-6
  0.00	17	17	S	444444	                Chelatococcus daeguensis
  0.02	3048	63	O	204457	          Sphingomonadales
  0.01	2232	93	F	41297	            Sphingomonadaceae
  0.00	747	16	G	13687	              Sphingomonas
  0.00	213	213	S	2319844	                Sphingomonas sp. YZ-8
  0.00	68	0	S	397260	                Sphingomonas sanxanigenens
  0.00	68	68	S1	1123269	                  Sphingomonas sanxanigenens DSM 19645 = NX02
  0.00	47	27	S	160791	                Sphingomonas wittichii
  0.00	14	14	S1	392499	                  Sphingomonas wittichii RW1
  0.00	6	6	S1	1283312	                  Sphingomonas wittichii DC-6
  0.00	45	45	S	2219696	                Sphingomonas sp. FARSPH
  0.00	45	45	S	1938607	                Sphingomonas sp. LM7
  0.00	45	45	S	1327635	                Sphingomonas sp. Cra20
  0.00	44	44	S	1609977	                Sphingomonas hengshuiensis
  0.00	39	39	S	1560345	                Sphingomonas panacis
  0.00	31	31	S	1390395	                Sphingomonas sp. LK11
  0.00	31	31	S	1549858	                Sphingomonas taxi
  0.00	29	29	S	93064	                Sphingomonas koreensis
  0.00	21	21	S	941907	                Sphingomonas indica
  0.00	18	18	S	1921510	                Sphingomonas sp. JJ-A5
  0.00	17	17	S	1030157	                Sphingomonas sp. KC8
  0.00	17	17	S	745310	                Sphingomonas sp. MM-1
  0.00	11	11	S	1961362	                Sphingomonas sp. NIC1
  0.00	10	9	S	152682	                Sphingomonas melonis
  0.00	1	1	S1	621456	                  Sphingomonas melonis TY
  0.00	397	37	G	165695	              Sphingobium
  0.00	78	78	S	13690	                Sphingobium yanoikuyae
  0.00	36	36	S	1855519	                Sphingobium sp. EP60837
  0.00	33	33	S	627192	                Sphingobium sp. SYK-6
  0.00	25	25	S	407020	                Sphingobium sp. MI1205
  0.00	24	24	S	1332080	                Sphingobium baderi
  0.00	21	21	S	1673076	                Sphingobium hydrophobicum
  0.00	19	19	S	2072936	                Sphingobium sp. SCG-1
  0.00	17	0	S	46429	                Sphingobium chlorophenolicum
  0.00	17	17	S1	690566	                  Sphingobium chlorophenolicum L-1
  0.00	17	17	S	1315974	                Sphingobium sp. TKS
  0.00	16	0	S	332055	                Sphingobium indicum
  0.00	16	16	S1	861109	                  Sphingobium indicum B90A
  0.00	15	15	S	1843368	                Sphingobium sp. RAC03
  0.00	14	14	S	120107	                Sphingobium cloacae
  0.00	14	14	S	2082188	                Sphingobium sp. YG1
  0.00	11	11	S	76947	                Sphingobium herbicidovorans
  0.00	11	0	S	332056	                Sphingobium japonicum
  0.00	11	11	S1	452662	                  Sphingobium japonicum UT26S
  0.00	9	9	S	484429	                Sphingobium sp. YBL2
  0.00	383	67	G	165697	              Sphingopyxis
  0.00	90	90	S	1913578	                Sphingopyxis sp. LPB0140
  0.00	46	46	S	1515612	                Sphingopyxis fribergensis
  0.00	30	30	S	292913	                Sphingopyxis sp. 113P3
  0.00	26	26	S	1357916	                Sphingopyxis sp. QXT-31
  0.00	24	24	S	2054227	                Sphingopyxis sp. WS5A3p
  0.00	23	23	S	1914525	                Sphingopyxis sp. FD7
  0.00	19	0	S	117207	                Sphingopyxis alaskensis
  0.00	19	19	S1	317655	                  Sphingopyxis alaskensis RB2256
  0.00	16	16	S	1866325	                Sphingopyxis sp. MG
  0.00	16	16	S	1874061	                Sphingopyxis sp. EG6
  0.00	11	11	S	33050	                Sphingopyxis macrogoltabida
  0.00	9	9	S	267128	                Sphingopyxis granuli
  0.00	6	0	S	33052	                Sphingopyxis terrae
  0.00	6	0	S1	2448440	                  Sphingopyxis terrae subsp. terrae
  0.00	6	6	S2	1219058	                    Sphingopyxis terrae subsp. terrae NBRC 15098
  0.00	199	29	G	1434046	              Sphingorhabdus
  0.00	66	66	S	1922222	                Sphingorhabdus sp. Alg231-15
  0.00	50	50	S	2077182	                Sphingorhabdus sp. YGSMI21
  0.00	35	35	S	1806885	                Sphingorhabdus sp. M41
  0.00	19	19	S	266812	                Sphingorhabdus flavimaris
  0.00	197	16	G	165696	              Novosphingobium
  0.00	44	44	S	158500	                Novosphingobium resinovorum
  0.00	36	0	S	169176	                Novosphingobium tardaugens
  0.00	36	36	S1	1219035	                  Novosphingobium tardaugens NBRC 16725
  0.00	36	36	S	1609758	                Novosphingobium sp. P6W
  0.00	23	0	S	48935	                Novosphingobium aromaticivorans
  0.00	23	23	S1	279238	                  Novosphingobium aromaticivorans DSM 12444
  0.00	23	0	S	205844	                Novosphingobium pentaromativorans
  0.00	23	23	S1	1088721	                  Novosphingobium pentaromativorans US6-1
  0.00	13	13	S	1016987	                Novosphingobium sp. THN1
  0.00	6	6	S	702113	                Novosphingobium sp. PP1Y
  0.00	144	0	G	541	              Zymomonas
  0.00	144	3	S	542	                Zymomonas mobilis
  0.00	93	78	S1	120045	                  Zymomonas mobilis subsp. mobilis
  0.00	14	14	S2	627344	                    Zymomonas mobilis subsp. mobilis ATCC 29191
  0.00	1	1	S2	555217	                    Zymomonas mobilis subsp. mobilis ATCC 10988
  0.00	48	0	S1	120044	                  Zymomonas mobilis subsp. pomaceae
  0.00	48	48	S2	579138	                    Zymomonas mobilis subsp. pomaceae ATCC 29192
  0.00	34	9	G	150203	              Blastomonas
  0.00	13	13	S	1842535	                Blastomonas sp. RAC04
  0.00	12	12	S	1550728	                Blastomonas fulva
  0.00	24	0	G	1649486	              Rhizorhabdus
  0.00	24	24	S	1850238	                Rhizorhabdus dicambivorans
  0.00	14	0	G	72173	              Citromicrobium
  0.00	14	14	S	1634516	                Citromicrobium sp. JL477
  0.00	753	22	F	335929	            Erythrobacteraceae
  0.00	338	6	G	1041	              Erythrobacter
  0.00	75	39	S	39960	                Erythrobacter litoralis
  0.00	36	36	S1	314225	                  Erythrobacter litoralis HTCC2594
  0.00	54	54	S	192812	                Erythrobacter flavus
  0.00	43	43	S	1648404	                Erythrobacter atlanticus
  0.00	42	42	S	2182384	                Erythrobacter sp. YH-07
  0.00	39	39	S	1922225	                Erythrobacter sp. Alg231-14
  0.00	27	27	S	1798193	                Erythrobacter sp. HL-111
  0.00	22	22	S	266951	                Erythrobacter seohaensis
  0.00	17	17	S	502682	                Erythrobacter gangjinensis
  0.00	13	13	S	2011159	                Erythrobacter sp. KY5
  0.00	245	8	G	361177	              Altererythrobacter
  0.00	44	44	S	476157	                Altererythrobacter ishigakiensis
  0.00	33	33	S	2185142	                Altererythrobacter sp. ZODW24
  0.00	30	30	S	645517	                Altererythrobacter namhicola
  0.00	27	27	S	2338327	                Altererythrobacter sp. NS1
  0.00	24	24	S	361183	                Altererythrobacter epoxidivorans
  0.00	24	24	S	543877	                Altererythrobacter marensis
  0.00	22	22	S	692370	                Altererythrobacter dongtanensis
  0.00	19	19	S	2060312	                Altererythrobacter sp. B11
  0.00	7	7	S	1267766	                Altererythrobacter atlanticus
  0.00	7	7	S	1982042	                Altererythrobacter mangrovi
  0.00	100	23	G	1111	              Porphyrobacter
  0.00	31	31	S	2003315	                Porphyrobacter sp. CACIAM 03H1
  0.00	19	19	S	1112	                Porphyrobacter neustonensis
  0.00	17	17	S	2023229	                Porphyrobacter HT-58-2
  0.00	10	10	S	1896196	                Porphyrobacter sp. LM 6
  0.00	48	0	G	1295327	              Croceicoccus
  0.00	25	25	S	450378	                Croceicoccus marinus
  0.00	23	23	S	1348774	                Croceicoccus naphthovorans
  0.02	2577	12	O	204441	          Rhodospirillales
  0.01	1531	22	F	41295	            Rhodospirillaceae
  0.00	534	60	G	191	              Azospirillum
  0.00	121	121	S	2202148	                Azospirillum sp. CFH 70021
  0.00	104	61	S	192	                Azospirillum brasilense
  0.00	43	43	S1	1064539	                  Azospirillum brasilense Sp245
  0.00	78	0	S	193	                Azospirillum lipoferum
  0.00	42	42	S1	137722	                  Azospirillum sp. B510
  0.00	36	36	S1	862719	                  Azospirillum lipoferum 4B
  0.00	67	67	S	528244	                Azospirillum thiophilum
  0.00	46	46	S	682998	                Azospirillum sp. M2T2B2
  0.00	37	37	S	1226968	                Azospirillum humicireducens
  0.00	21	21	S	664962	                Azospirillum sp. TSH58
  0.00	209	0	G	1263978	              Candidatus Endolissoclinum
  0.00	209	40	S	1263979	                Candidatus Endolissoclinum faulkneri
  0.00	86	86	S1	1193729	                  Candidatus Endolissoclinum faulkneri L2
  0.00	83	83	S1	1401328	                  Candidatus Endolissoclinum faulkneri L5
  0.00	156	4	G	168934	              Thalassospira
  0.00	100	100	S	2048283	                Thalassospira marina
  0.00	52	0	S	220697	                Thalassospira xiamenensis
  0.00	52	52	S1	1123366	                  Thalassospira xiamenensis M-5 = DSM 17429
  0.00	153	13	G	13134	              Magnetospirillum
  0.00	64	57	S	55518	                Magnetospirillum gryphiswaldense
  0.00	7	0	S1	431944	                  Magnetospirillum gryphiswaldense MSR-1
  0.00	7	7	S2	1430440	                    Magnetospirillum gryphiswaldense MSR-1 v2
  0.00	31	31	S	1663591	                Magnetospirillum sp. XM-1
  0.00	26	0	S	84159	                Magnetospirillum magneticum
  0.00	26	26	S1	342108	                  Magnetospirillum magneticum AMB-1
  0.00	19	19	S	1639348	                Magnetospirillum sp. ME-1
  0.00	95	0	G	1081	              Rhodospirillum
  0.00	63	63	S	1085	                Rhodospirillum rubrum
  0.00	32	0	S	34018	                Rhodospirillum centenum
  0.00	32	32	S1	414684	                  Rhodospirillum centenum SW
  0.00	59	0	G	171436	              Tistrella
  0.00	59	0	S	171437	                Tistrella mobilis
  0.00	59	59	S1	1110502	                  Tistrella mobilis KA081020-065
  0.00	57	0	G	1543704	              Niveispirillum
  0.00	57	57	S	1612173	                Niveispirillum cyanobacteriorum
  0.00	56	0	G	2478349	              Indioceanicola
  0.00	56	56	S	2220096	                Indioceanicola profundi
  0.00	50	0	G	1543705	              Nitrospirillum
  0.00	50	0	S	28077	                Nitrospirillum amazonense
  0.00	50	50	S1	1441467	                  Nitrospirillum amazonense CBAmc
  0.00	50	0	G	1612157	              Pararhodospirillum
  0.00	50	0	S	1084	                Pararhodospirillum photometricum
  0.00	50	50	S1	1150469	                  Pararhodospirillum photometricum DSM 122
